Mixture,Type,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD8 T cell,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Monocyte,Natural killer cell,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 2 T helper cell
TCGA.44.A47G.01A.21R.A24H.07,Wild,0.894721887,0.970766153,1.023318279,1.156389048,1.019380246,1.018761891,0.94016286,0.92920769,1.010820208,0.867575738,0.874924386,1.1516877,1.002526578,0.966530512,0.986486232,1.062062225,0.882699817,0.915922242,0.887301841
TCGA.NJ.A4YG.01A.22R.A262.07,Wild,0.853011655,0.971298026,1.016472092,1.136105396,0.976376845,0.905867933,0.939538741,0.774702697,0.984086895,0.843227394,0.7983436,1.068313916,0.972355256,0.963059577,0.935096123,0.968709853,0.814294746,0.830541056,0.834113409
TCGA.05.4433.01A.22R.1858.07,Wild,0.887916859,0.951102711,1.046720296,1.145062826,1.034905217,0.968454166,0.968864511,0.849624381,1.011097697,0.849146037,0.847849773,1.120865586,0.998565498,0.964081129,0.996238516,1.004701583,0.866218333,0.877218142,0.920156281
TCGA.55.A4DG.01A.11R.A24H.07,Wild,0.727292303,0.947420966,0.989458805,1.120646389,0.949786634,0.896546953,0.930348913,0.880424371,0.964506444,0.767536275,0.789331423,1.045954612,0.960155943,0.916800712,0.938460945,0.902963798,0.813470599,0.800574314,0.83328572
TCGA.49.4494.01A.01R.1206.07,Wild,0.871082227,0.94712191,1.029221081,1.12289974,0.985626262,0.913581119,0.963114604,0.732732039,0.988410114,0.802089244,0.77774758,1.059114596,0.992248632,0.934863768,0.915613838,0.976861786,0.837284289,0.846215467,0.904407616
TCGA.NJ.A7XG.01A.12R.A39D.07,Wild,0.789384472,0.94837205,0.975845721,1.086338952,0.899325907,0.854173614,0.825259208,0.571042517,0.962833241,0.657622816,0.728575714,0.943484462,0.924435691,0.88884567,0.901674956,0.766152952,0.756299261,0.766285562,0.805031198
TCGA.44.6147.01A.11R.A278.07,Wild,0.700903003,0.893683172,0.932325667,1.11443309,0.930999156,0.865035503,0.843529833,0.830358716,0.948626608,0.702887264,0.796495311,1.018698403,0.916721785,0.910983371,0.91788168,0.940226553,0.802140374,0.810860654,0.808720576
TCGA.49.AARO.01A.12R.A41B.07,Wild,0.871648283,0.950030606,1.030823059,1.136656426,0.997612604,0.957004959,0.93372602,0.863101572,1.006321552,0.861399328,0.751367618,1.147208598,1.022069537,0.975523035,0.972148132,1.069317308,0.850787192,0.864933653,0.832900749
TCGA.44.6774.01A.21R.1858.07,Wild,0.845465042,0.981268521,1.048153844,1.128122242,1.066919318,0.942476883,0.97853854,0.799341165,1.040800458,0.872149494,0.892559625,1.104377504,0.994175998,1.005177814,1.015918148,1.065099708,0.886224464,0.905086577,0.883536441
TCGA.49.AAR4.01A.12R.A41B.07,Wild,0.822919268,0.9500168,1.039558995,1.131213998,0.955140656,1.013770279,0.913034394,0.844415716,0.987671515,0.770433385,0.752566054,1.107218799,0.990285519,0.972728387,0.968618983,0.989129114,0.828115737,0.863959661,0.853301574
TCGA.91.6848.01A.11R.1949.07,Wild,0.856279716,0.920713523,0.982225018,1.132353751,1.059999732,0.9460134,0.969349622,0.834969749,0.981092368,0.901743825,0.829362905,1.119269103,0.974568988,0.956524402,1.008815383,1.068376119,0.888768163,0.918356406,0.885523851
TCGA.50.8460.01A.11R.2326.07,Wild,0.834935547,0.987319167,0.989869479,1.132408261,0.972174264,0.938349164,0.9426128,0.869337726,1.028030796,0.859334471,0.92538857,1.10347783,1.020162297,0.96573602,0.98822235,0.993872321,0.855558111,0.866436077,0.844685351
TCGA.44.2668.01B.02R.A277.07,Wild,0.755484569,0.815386718,0.865148456,1.075953219,0.913609627,0.903684857,0.809603767,0.733011755,0.935079159,0.708957264,0.677671087,1.0790573,0.841555329,0.884924727,0.933714557,0.981046279,0.735621846,0.781649526,0.786206601
TCGA.55.8091.01A.11R.2241.07,Wild,0.83880289,0.959242992,1.016753688,1.131232164,1.054980223,0.958635556,0.964465556,0.786807673,1.025188374,0.870215584,0.871657442,1.10590442,0.993636805,0.973600215,0.991975115,1.064669328,0.86751164,0.891656182,0.889018829
TCGA.50.6673.01A.11R.1949.07,Wild,0.845870951,0.960131225,1.0013651,1.139011194,1.029302735,0.888308579,0.992542853,0.771680633,0.995461879,0.804023269,0.858224387,1.059997675,1.008494909,0.955129328,0.982508904,0.977533484,0.851122838,0.871622019,0.874249996
TCGA.49.AARE.01A.11R.A41B.07,Wild,0.763490872,0.945434822,1.037796107,1.099511054,0.937342818,0.888975655,0.91082568,0.791606266,0.928338719,0.720260059,0.714450736,1.039430627,0.963201851,0.903314103,0.947516476,0.916592462,0.732337108,0.815970179,0.776118615
TCGA.55.6985.01A.11R.1949.07,Wild,0.865628589,0.969708422,1.02967288,1.139430607,1.028318101,0.945454221,0.941636571,0.867227755,1.027059292,0.833610723,0.875275097,1.10653914,0.992700255,0.967679567,0.982262969,1.037406183,0.865226699,0.87595056,0.922822879
TCGA.55.6642.01A.11R.1858.07,Wild,0.828772083,0.956491346,1.063461525,1.130295426,1.030570604,0.910055481,0.948606347,0.912441759,0.99475406,0.800149676,0.807883146,1.077873721,0.988670823,0.99937481,0.980637536,1.0217342,0.816537422,0.888648019,0.92263065
TCGA.50.6591.01A.11R.1755.07,Wild,0.715527386,0.892869652,0.921203126,1.023008618,0.890042643,0.743431522,0.861292306,0.457979188,0.887096165,0.598702128,0.614170266,0.798821431,0.911167822,0.905034458,0.915387213,0.788741957,0.731782496,0.752024353,0.904109022
TCGA.05.4427.01A.21R.1858.07,Wild,0.846462244,0.977238673,1.047420325,1.119675436,1.031009167,0.920163816,0.955335951,0.800391934,0.987621476,0.805752934,0.816731642,1.079325504,0.983055542,0.961944589,0.972124938,1.015685389,0.835443849,0.836350239,0.888469957
TCGA.73.4676.01A.01R.1755.07,Wild,0.858428268,0.925212894,1.001596232,1.118534944,1.035423255,0.884087722,0.979520621,0.73758671,1.035243603,0.838146152,0.891752158,1.030653469,1.020688292,0.951446314,0.965042668,0.979941214,0.858426039,0.851333788,0.897061344
TCGA.55.8514.01A.11R.2403.07,Wild,0.808553775,0.913418835,1.067151479,1.103389464,0.986956553,0.868210883,0.888820384,0.761971125,0.97607577,0.776648693,0.768689055,1.03732244,1.001204428,0.911519164,0.960078701,0.938396224,0.824391499,0.79763307,0.792604412
TCGA.55.7576.01A.11R.2066.07,Wild,0.838479289,0.965117481,1.041586212,1.131253755,1.047357505,0.905582955,0.955246279,0.853577042,1.000588645,0.843052567,0.867591784,1.076284436,0.988993043,0.96703831,0.971539172,1.016615788,0.864707453,0.867993672,0.900153827
TCGA.55.6969.01A.11R.1949.07,Wild,0.81768568,0.95189819,1.010930532,1.128577696,0.984772892,0.941556863,0.939566992,0.918518098,0.980076252,0.832888987,0.756513414,1.112637984,0.968634036,0.990598601,1.009593505,1.037987168,0.821696113,0.884448054,0.894459536
TCGA.93.7347.01A.11R.2187.07,Wild,0.866696736,0.988967958,1.034401514,1.147097381,1.034438289,0.981432835,0.952477557,0.906485415,1.039427353,0.879671357,0.864928112,1.143629333,1.011082012,0.975590787,0.954542133,1.060753606,0.907711873,0.917711562,0.898040031
TCGA.69.7978.01A.11R.2187.07,Wild,0.868735022,0.966374411,1.057998382,1.144442001,1.051091847,1.013349071,0.967248478,0.935714245,1.004720609,0.859510093,0.845437299,1.171904565,1.002034801,0.989526107,0.970746334,1.12688856,0.904163204,0.92186711,0.881095647
TCGA.91.6830.01A.11R.1949.07,Wild,0.8641589,0.971234421,0.962134207,1.123512087,1.05714129,0.919253969,0.955271718,0.819108003,1.021779692,0.85631873,0.898554547,1.059237628,0.978347708,0.991275177,1.005923655,1.005270507,0.851335318,0.889429027,0.870347102
TCGA.44.7672.01A.11R.2066.07,Wild,0.888352165,0.971638191,1.048574991,1.149751329,1.024742616,0.983297643,0.978585775,0.949400229,0.995586706,0.888067379,0.875421357,1.15415343,1.009941435,0.999880913,0.978073286,1.082175241,0.893958467,0.915859181,0.906240496
TCGA.78.7540.01A.11R.2066.07,Wild,0.803698386,0.942804092,1.053160486,1.122139914,0.968456141,0.906842564,0.937631023,0.769467613,0.979855618,0.769123724,0.744542223,1.005679009,0.978933141,0.944922289,0.974408692,0.918878493,0.825827254,0.81788491,0.877299423
TCGA.55.7227.01A.11R.2039.07,Wild,0.857671221,0.95205079,1.020256389,1.154446172,1.003558066,0.958830554,0.929580571,0.819484726,1.004326448,0.832057891,0.829271587,1.112775782,0.992116852,0.9965174,0.939162758,1.052603983,0.895915466,0.860817868,0.888545878
TCGA.MP.A4T6.01A.32R.A262.07,Wild,0.771638325,0.936832707,1.038679123,1.087630614,0.916363207,0.920031115,0.862285124,0.787624264,0.914360234,0.765140313,0.724353301,1.019562945,0.963158896,0.872491973,0.916883094,0.900163009,0.795823794,0.80117888,0.786044044
TCGA.99.8028.01A.11R.2241.07,Wild,0.861054626,0.987752233,1.053519209,1.150104962,1.019925251,1.031257414,0.956378799,0.966506134,1.003127004,0.891070031,0.884014768,1.185532671,1.018476083,1.009285966,0.995619947,1.09469003,0.910421353,0.92698503,0.934624895
TCGA.64.1677.01A.01R.0946.07,Wild,0.778115101,0.974883548,0.988697584,1.117158738,0.918534978,0.866532705,0.921571944,0.853539871,0.962379312,0.744839923,0.756512083,1.04703015,0.943255813,0.940717459,0.905020315,0.92411779,0.786487012,0.833090622,0.897618912
TCGA.05.4403.01A.01R.1206.07,Wild,0.88111168,0.962640784,1.060669458,1.144274519,1.049312867,0.958379073,0.981482096,0.831600597,1.023196936,0.875121357,0.854140868,1.104506573,1.017103589,0.98501518,1.010338349,1.036144555,0.889525257,0.87595613,0.893497394
TCGA.55.6980.01A.11R.1949.07,Wild,0.881304629,0.971014828,1.029046256,1.14466173,1.015337292,0.963507695,0.933101367,0.785829044,1.014656718,0.867547218,0.872342129,1.118795269,1.042315499,1.019359562,1.002770054,1.032343726,0.902506785,0.897597998,0.871222503
TCGA.55.8511.01A.11R.2403.07,Wild,0.84627221,0.949511099,1.049209257,1.136834016,1.036135427,0.96856225,0.929431379,0.929668194,0.973012811,0.796210171,0.818057583,1.098618859,1.001366815,0.961492799,0.979150467,0.999102361,0.852540052,0.88600557,0.88120964
TCGA.55.A494.01A.11R.A24X.07,Wild,0.704324914,0.873409195,1.00845194,1.050895351,0.860206637,0.758545095,0.828259659,0.408913135,0.940298158,0.577141412,0.579245067,0.790296639,0.94018764,0.851374171,0.906897003,0.764607438,0.734489037,0.739100451,0.806396023
TCGA.78.7147.01A.11R.2039.07,Wild,0.803948534,0.963009485,0.99007062,1.126994069,0.959629423,0.883610227,0.926651606,0.661354013,0.985764499,0.727794975,0.766214705,1.017576436,0.980011898,0.927520888,0.94509667,0.912211017,0.793533575,0.821629446,0.893945916
TCGA.97.A4M0.01A.11R.A24X.07,Wild,0.857779319,0.948033534,1.024988239,1.11181875,0.994183445,0.984841016,0.919987325,0.831675635,0.988304024,0.803599006,0.844834068,1.116650936,0.977031168,0.959603776,0.945115647,0.96698069,0.857173936,0.859382677,0.822731846
TCGA.55.7573.01A.11R.2039.07,Wild,0.866234982,0.960602775,0.977911741,1.131692173,0.985563332,0.933095224,0.921427131,0.908092203,1.020552835,0.780714504,0.817621476,1.067197182,0.982389533,0.991474986,0.972228475,0.988212711,0.861505786,0.852456792,0.846765312
TCGA.86.7714.01A.12R.2170.07,Wild,0.847968841,0.944630042,0.996378,1.115065093,0.983779475,0.904912644,0.896477469,0.721846559,1.009235502,0.772837844,0.845285548,1.038834547,0.976718515,0.974479945,0.952701572,0.970486564,0.839270857,0.828694091,0.859438716
TCGA.64.1679.01A.21R.2066.07,Wild,0.852127542,0.961649934,1.022432158,1.127075869,1.053806135,0.896746252,0.952133823,0.758229021,0.99730123,0.82161645,0.794811179,1.091563119,1.009585548,0.976203379,0.978490303,1.052845495,0.855573665,0.859888843,0.878405477
TCGA.64.1680.01A.02R.0946.07,Wild,0.83502309,0.942100049,0.955021471,1.100295229,0.933542013,0.89551376,0.899228216,0.683359228,1.025656786,0.772786869,0.839085187,0.981688122,0.959920301,0.926680117,0.934610951,0.854480321,0.802194943,0.804853278,0.859790593
TCGA.86.8669.01A.11R.2403.07,Wild,0.814556947,0.948408749,1.019737266,1.107262151,0.970190579,0.884187522,0.916293216,0.826192355,1.038170364,0.799885597,0.781498541,1.057576033,0.995779514,0.945682431,0.95392433,0.972109308,0.838545146,0.844847034,0.875883996
TCGA.78.7145.01A.11R.2039.07,Wild,0.848302952,0.959194597,1.090059153,1.136089371,1.030045566,0.869411401,0.94933069,0.716794926,1.02212009,0.814400637,0.866335017,1.043161457,0.995242147,0.952275894,0.971862936,0.986091536,0.849105844,0.837780328,0.889422553
TCGA.86.8075.01A.11R.2241.07,Wild,0.840246606,0.953211528,0.966901346,1.119062113,1.059850657,0.920155592,0.964848637,0.835347068,1.01635618,0.823292588,0.848244378,1.078796366,0.993440092,0.977536058,0.998868452,1.06685307,0.85466669,0.878689696,0.916435769
TCGA.99.8025.01A.11R.2241.07,Wild,0.800945563,0.931353252,1.036877029,1.109763407,0.94793838,0.889718087,0.885388065,0.770494103,1.005356704,0.746705579,0.70554894,1.002973251,0.966121382,0.942518198,0.927650325,0.88700441,0.803444053,0.804618166,0.834431415
TCGA.L9.A743.01A.43R.A39D.07,Wild,0.889763744,0.963754603,1.051073438,1.139095492,1.033150704,0.996682283,0.949202043,0.909649037,1.019006386,0.871055682,0.838935091,1.137536972,1.00932893,0.976659473,0.978260586,1.061799365,0.877809293,0.901605371,0.91655964
TCGA.55.8094.01A.11R.2241.07,Wild,0.684327667,0.920807647,1.015754446,1.046088237,0.843471746,0.727317917,0.86537486,0.489308013,0.893162368,0.56688706,0.620057871,0.826478565,0.99047408,0.797767644,0.94189878,0.80206956,0.695084509,0.683966892,0.838944589
TCGA.44.2666.01A.01R.0946.07,Wild,0.760945256,0.950106629,0.972974935,1.095744709,1.000428422,0.862184171,0.92267036,0.767670829,1.004673455,0.784699409,0.904167549,0.992873265,0.95072956,0.904855289,0.948658472,0.920239513,0.790547953,0.827557194,0.886600641
TCGA.86.A456.01A.11R.A24H.07,Wild,0.835853412,0.955911057,1.024058551,1.130048644,1.000815563,0.912789336,0.941653604,0.813588748,1.000311276,0.818170322,0.900572789,1.095212641,0.994787205,0.966003268,0.980590837,0.995877706,0.871266104,0.84901581,0.87642173
TCGA.MP.A4SW.01A.21R.A24X.07,Wild,0.818863423,0.957749071,1.023689461,1.114910981,0.992566931,0.932854033,0.929243997,0.870001766,1.000598507,0.817673476,0.832020194,1.090314355,0.98853001,0.935296062,0.940552074,1.000394509,0.829653933,0.853127532,0.840827311
TCGA.44.3919.01A.02R.1107.07,Wild,0.866550651,0.958621409,0.993232039,1.139320464,1.029265902,0.947295261,0.946314111,0.888118415,1.009699104,0.838129045,0.839196436,1.117302841,0.986003177,0.982081447,0.951341395,1.043386654,0.902827868,0.880279729,0.910529581
TCGA.44.5645.01A.01R.1628.07,Wild,0.853162594,0.921996323,0.981674358,1.145830737,0.97295336,0.951117887,0.941817886,0.910303546,0.991934823,0.787993726,0.837247895,1.102416361,1.000070498,0.986649902,0.955837747,1.030159033,0.8663609,0.877887366,0.874395175
TCGA.75.6207.01A.11R.1755.07,Wild,0.793164057,0.932230894,0.999997733,1.094990795,1.021471616,0.891286832,0.952252741,0.746323974,0.990235105,0.770783899,0.773302197,1.039281432,0.97873298,0.910907039,0.937255512,0.967591427,0.819507829,0.827620423,0.850253644
TCGA.69.7973.01A.11R.2187.07,Wild,0.778893433,0.932147461,1.038642337,1.083671486,0.971516877,0.834173524,0.910303097,0.751675097,1.003290278,0.800189755,0.843576497,1.009612323,0.977778047,0.928556675,0.962207192,0.898142685,0.802823761,0.840727825,0.93243585
TCGA.86.8671.01A.11R.2403.07,Wild,0.85588234,0.993422556,1.026832634,1.14435352,1.030106498,1.023607029,0.949085682,1.022190932,0.996021006,0.900712609,0.881546118,1.177836626,1.044330485,1.019385955,0.987173748,1.098704773,0.932389241,0.940144791,0.891415331
TCGA.67.3772.01A.01R.0946.07,Wild,0.860935601,0.962379202,0.998752262,1.138523228,1.023876693,0.890456997,0.978630761,0.837784433,1.025060097,0.846600417,0.872171226,1.083669225,1.011840487,0.956014902,0.970684333,1.021936107,0.85652889,0.867635348,0.886396416
TCGA.35.4122.01A.01R.1107.07,Wild,0.878371446,0.966534046,0.983592515,1.134397991,1.025462786,0.96061377,1.003380991,0.89470591,1.002719885,0.915328765,0.893218598,1.167402849,1.015447578,0.971161693,0.979606648,1.080685706,0.919999331,0.933264279,0.900200792
TCGA.35.4123.01A.01R.1107.07,Wild,0.874073701,0.986380915,1.035986283,1.142540679,1.023293117,0.977036845,0.973547649,0.888400202,0.977842506,0.824451917,0.912581098,1.155728277,0.990519405,0.980562263,0.951390003,1.080078464,0.896812599,0.920207351,0.901984219
TCGA.49.6761.01A.31R.1949.07,Wild,0.830029537,0.980122925,1.070000922,1.131737413,1.005440702,0.943523183,0.956613753,0.858608463,0.962742466,0.75702018,0.812572464,1.077796435,0.97903257,0.961247097,0.945070796,0.991547458,0.837875038,0.878209768,0.861656183
TCGA.55.6982.01A.11R.1949.07,Wild,0.845992127,0.97145718,1.064182557,1.140232963,1.054211529,0.917375313,0.946060439,0.837072521,0.99203231,0.814194822,0.757268022,1.094719044,0.996198391,0.972556178,0.963617373,1.055595458,0.861618742,0.865671704,0.880513676
TCGA.44.A4SU.01A.11R.A24X.07,Wild,0.786544931,0.928914779,1.01184669,1.112540596,0.943922674,0.911780628,0.879817886,0.855458806,0.965591786,0.685007354,0.77512641,1.026035574,0.941951668,0.928837647,0.938965892,0.937437078,0.810647039,0.830159785,0.820719924
TCGA.44.3398.11B.01R.1758.07,Wild,0.881236117,0.969348232,0.956968598,1.124294965,1.053546564,0.993761818,1.021584382,0.84651717,1.081414912,0.88759256,0.995075772,1.133061156,1.029973733,1.013079378,1.01958552,1.00235501,0.916903263,0.908222936,0.881426308
TCGA.86.8279.01A.11R.2287.07,Wild,0.781910282,0.933098409,1.051273153,1.111459759,0.969390806,0.839409419,0.937384571,0.644595138,0.983077019,0.702071191,0.734631954,1.003160502,0.94763232,0.949999845,0.937414703,0.943428092,0.795722618,0.755701044,0.842577354
TCGA.05.4396.01A.21R.1858.07,Wild,0.800764656,0.932191372,1.024947573,1.094016628,0.960308007,0.855952964,0.882996494,0.669898712,0.975432782,0.677323988,0.735212227,0.958545125,0.94304551,0.929724868,0.931726589,0.875918096,0.785701869,0.843038045,0.896065482
TCGA.86.8358.01A.11R.2326.07,Wild,0.755158513,0.888431874,0.997107961,1.067775569,0.964140732,0.858546201,0.935996696,0.723760478,0.950280386,0.697554087,0.644983477,0.970575714,0.936511371,0.972163039,0.903056581,0.964478202,0.791281452,0.779308955,0.870917707
TCGA.55.7815.01A.11R.2170.07,Wild,0.876260124,0.972655359,1.003034824,1.139875056,1.003733438,0.913117846,0.96658036,0.867092862,1.019972082,0.832902987,0.802510898,1.082299747,0.964030299,0.982175225,0.950986834,1.037431361,0.831470359,0.871835602,0.961791336
TCGA.78.7162.01A.21R.2066.07,Wild,0.821134881,0.959524663,0.980796451,1.12792581,0.993146331,0.919180226,0.977997233,0.864558926,1.026732658,0.830836601,0.931715661,1.059009548,0.989724239,0.963919196,0.947888931,0.983838544,0.872075688,0.88096039,0.909169094
TCGA.MN.A4N1.01A.11R.A24X.07,Wild,0.770624964,0.925017085,0.998822146,1.083721903,0.940670924,0.858438538,0.907496313,0.605479048,0.934166652,0.683691395,0.75012493,0.955667813,0.957020083,0.899580671,0.90199129,0.887791638,0.768064065,0.794174963,0.827525467
TCGA.44.2668.01A.01R.A278.07,Wild,0.837435137,0.947645016,0.985073424,1.133439143,1.00245516,0.959893701,0.950221473,0.808916564,0.977279167,0.831123787,0.784091208,1.112226544,0.938313038,0.978635985,0.98696758,1.06058547,0.852537021,0.877987322,0.891079824
TCGA.44.6777.01A.11R.1858.07,Wild,0.89897096,0.967657575,1.044962428,1.136330942,1.10265154,0.976901071,1.013292668,0.940687403,1.046291956,0.940447418,0.937085406,1.182956199,1.048329526,1.011687315,1.010926906,1.137987126,0.938070893,0.932630465,0.893983346
TCGA.55.8301.01A.11R.2287.07,Wild,0.863284833,0.971540993,1.009660272,1.151073985,1.032098728,0.985250565,0.958619376,0.96962462,0.999532377,0.824076329,0.839735689,1.155394952,1.008704598,0.970828165,0.954287309,1.051649946,0.877287323,0.891871068,0.881847128
TCGA.49.4506.01A.01R.1206.07,Wild,0.862095872,0.941332157,1.020897811,1.116591511,0.96170504,0.936331483,0.940362419,0.847064729,0.947037311,0.807248493,0.706691543,1.073362189,0.988557784,0.924007135,0.923183125,0.965462985,0.845153352,0.867547546,0.901460444
TCGA.62.A46O.01A.11R.A24H.07,Wild,0.703203192,0.908380253,0.96041579,1.029215055,0.822849568,0.722871986,0.870804132,0.577926116,0.968462816,0.558723055,0.636892204,0.854821211,0.855286491,0.823170764,0.901791365,0.716772306,0.66215352,0.723338689,0.881699795
TCGA.97.8552.01A.11R.2403.07,Wild,0.86984827,0.930817565,1.001502356,1.117595379,0.972617253,0.920634738,0.950940503,0.841134171,1.019606669,0.856688397,0.851812521,1.104760748,1.01079991,0.970834777,0.995232095,0.969287003,0.876518745,0.839812028,0.799731726
TCGA.75.6203.01A.11R.1755.07,Wild,0.893762321,0.9674296,0.963249487,1.138640191,1.036507813,0.972187977,1.000332638,0.863704248,1.028188906,0.900225925,0.953870589,1.150569752,1.044106229,1.016822721,1.010876797,1.035205337,0.902505621,0.899975561,0.89872369
TCGA.MP.A5C7.01A.11R.A262.07,Wild,0.701019003,0.883243101,1.008765979,1.063678683,0.884488855,0.776802379,0.837921639,0.553442199,0.899400571,0.568375843,0.690311048,0.888883067,0.910098721,0.854234282,0.902927457,0.799928538,0.723007672,0.716718112,0.796197546
TCGA.86.8074.01A.11R.2241.07,Wild,0.835163998,0.9568262,1.000724257,1.14163002,1.01982454,0.927290582,0.936760165,0.766159594,1.001068801,0.81374124,0.777243539,1.079976089,0.978926396,0.962847451,0.947488442,1.034415705,0.845172731,0.859844577,0.872925504
TCGA.97.7937.01A.11R.2170.07,Wild,0.779023577,0.941439176,1.042334708,1.128987974,0.970856771,0.815235863,0.883778861,0.707627707,0.990807975,0.697388016,0.728928614,0.984832717,0.943640198,0.898074245,0.902553004,0.913241949,0.792265708,0.749289188,0.821121207
TCGA.97.8175.01A.11R.2287.07,Wild,0.865793253,0.951870091,1.016311759,1.137527191,1.010293514,0.934156641,0.963300375,0.783741598,0.993116669,0.834639779,0.820881037,1.09065494,1.000838224,0.958908434,0.947770428,1.026270167,0.843609838,0.819443317,0.877720859
TCGA.97.A4M7.01A.11R.A24X.07,Wild,0.849941302,0.978172141,1.021660587,1.132743433,1.020591003,0.958249874,0.916793048,0.853324899,1.040372529,0.834147715,0.882482567,1.104565522,0.993981946,0.98064552,0.961451728,1.031889727,0.872697996,0.859941605,0.886391633
TCGA.05.4420.01A.01R.1206.07,Wild,0.831213784,0.901982153,1.061690266,1.073427399,0.94461659,0.838616003,0.923786531,0.652893813,1.021873677,0.726517158,0.727421975,1.010475317,0.989134795,0.888505544,0.991771187,0.901710159,0.750964332,0.786824844,0.857876474
TCGA.91.8497.01A.11R.2403.07,Wild,0.859968323,0.970481128,1.06835588,1.121829931,1.002628983,0.965736283,0.951234838,0.951107824,1.040803365,0.868906058,0.878424649,1.11753299,0.998206519,0.986607257,0.977662967,1.041920752,0.88729496,0.886190383,0.860427395
TCGA.38.4632.01A.01R.1755.07,Wild,0.898575217,0.985270638,1.044557337,1.119632067,1.031779894,0.947275376,0.963876351,0.853167321,1.02117451,0.880653126,0.86307396,1.11833423,1.000902583,0.95011298,0.985289607,1.044402174,0.899154818,0.899121877,0.908661001
TCGA.75.6211.01A.11R.1755.07,Wild,0.789904815,0.904983067,1.047842201,1.074183992,0.962608057,0.832376082,0.882309159,0.749650608,0.980243565,0.72570212,0.715331843,0.997979947,0.99303293,0.948740802,0.949624028,0.924229402,0.80952847,0.802838499,0.873863764
TCGA.78.7163.01A.12R.2066.07,Wild,0.748485178,0.920637951,1.007225683,1.093520557,0.869015425,0.876096274,0.826465767,0.674835364,0.986885911,0.598823802,0.62196215,0.942323242,0.93606103,0.851614558,0.904217912,0.783976902,0.721398143,0.779858236,0.804451712
TCGA.86.7701.01A.11R.2170.07,Wild,0.820377943,0.948637422,1.040268738,1.122537091,0.965047644,0.915468665,0.913718323,0.932802317,0.980838238,0.77353482,0.780058498,1.085341989,0.982466573,0.997629498,0.932784994,0.970873688,0.840663569,0.885884012,0.916011773
TCGA.67.3770.01A.01R.0946.07,Wild,0.854824381,0.950513514,0.983403916,1.122079119,1.010114166,0.904836886,0.969399685,0.717234175,0.992501609,0.812778354,0.846009906,1.079766518,0.986935529,0.940055946,0.974659204,0.950740506,0.868906414,0.83843123,0.86625304
TCGA.38.4629.01A.02R.1206.07,Wild,0.892857027,0.97883894,1.013778964,1.159338898,1.055353218,0.97889073,0.998788101,0.8681512,1.001806407,0.886936986,0.859137789,1.145982097,1.004616888,0.998292558,0.994581507,1.097798464,0.925026943,0.908847925,0.891801092
TCGA.55.6972.01A.11R.1949.07,Wild,0.672463359,0.85044036,0.92690464,1.031856148,0.818895492,0.776373712,0.847041311,0.483202019,0.88422004,0.556221786,0.590660728,0.793263151,0.896893246,0.790124867,0.847318861,0.668762841,0.674086138,0.698085069,0.7171192
TCGA.MP.A4TA.01A.21R.A24X.07,Wild,0.801528213,0.934045305,0.989958102,1.115023455,0.956994287,0.90233886,0.935697403,0.741871883,0.955963096,0.78203663,0.689606655,1.064208343,0.990336326,0.915521598,0.960368278,0.947892171,0.744982281,0.852826282,0.862008746
TCGA.50.5931.01A.11R.1755.07,Wild,0.713229183,0.955582358,0.931453042,1.065652031,0.914584514,0.781372702,0.842400325,0.530790726,0.933021602,0.627398013,0.629576839,0.85688993,0.889322215,0.883222345,0.957494621,0.791823071,0.736878253,0.77251312,0.835171663
TCGA.55.7994.01A.11R.2187.07,Wild,0.828470426,0.923588585,1.006715938,1.121028594,0.959821382,0.987588629,0.938311728,0.892790312,0.982551855,0.804517091,0.75923616,1.116642617,0.993675901,0.95883173,0.942620383,1.03295226,0.89308185,0.852942231,0.858063003
TCGA.55.7724.01A.11R.2170.07,Wild,0.888576097,0.996716124,0.924600085,1.141353322,1.056665503,0.919960668,0.972298097,0.914269997,1.046984008,0.884084406,0.934199749,1.088076701,0.933663508,0.989614708,1.003273454,1.016751605,0.847177882,0.862994108,0.924311595
TCGA.55.7725.01A.11R.2170.07,Wild,0.857605068,0.966651813,0.9364241,1.134065963,0.950613489,0.912486994,0.92562069,0.886050246,0.986245315,0.803392659,0.851267438,1.072332555,0.93220715,0.946754246,0.937559653,0.957667316,0.82716648,0.852192633,0.880868684
TCGA.MP.A4SY.01A.21R.A24X.07,Wild,0.779448531,0.948248213,1.036995726,1.117549627,1.031421267,0.863660417,0.936402118,0.707745396,0.995676542,0.795800749,0.743461856,1.049732062,0.968768249,0.95824453,0.9184007,1.034171217,0.825932405,0.832816378,0.810148885
TCGA.78.7154.01A.11R.2039.07,Wild,0.780352251,0.93011565,1.019838978,1.110855159,1.031584601,0.856893577,0.898659672,0.720546758,1.024045406,0.744477055,0.775014475,0.965780209,0.974299856,0.904703034,0.943360263,0.905969842,0.777862061,0.827442665,0.892116673
